,RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-Q1_avg,2000-Q2_avg,2000-Q3_avg,2000-Q4_avg,2001-Q1_avg,2001-Q2_avg,2001-Q3_avg,2001-Q4_avg,2002-Q1_avg,2002-Q2_avg,2002-Q3_avg,2002-Q4_avg,2003-Q1_avg,2003-Q2_avg,2003-Q3_avg,2003-Q4_avg,2004-Q1_avg,2004-Q2_avg,2004-Q3_avg,2004-Q4_avg,2005-Q1_avg,2005-Q2_avg,2005-Q3_avg,2005-Q4_avg,2006-Q1_avg,2006-Q2_avg,2006-Q3_avg,2006-Q4_avg,2007-Q1_avg,2007-Q2_avg,2007-Q3_avg,2007-Q4_avg,2008-Q1_avg,2008-Q2_avg,2008-Q3_avg,2008-Q4_avg,2009-Q1_avg,2009-Q2_avg,2009-Q3_avg,2009-Q4_avg,2010-Q1_avg,2010-Q2_avg,2010-Q3_avg,2010-Q4_avg,2011-Q1_avg,2011-Q2_avg,2011-Q3_avg,2011-Q4_avg,2012-Q1_avg,2012-Q2_avg,2012-Q3_avg,2012-Q4_avg,2013-Q1_avg,2013-Q2_avg,2013-Q3_avg,2013-Q4_avg,2014-Q1_avg,2014-Q2_avg,2014-Q3_avg,2014-Q4_avg,2015-Q1_avg,2015-Q2_avg,2015-Q3_avg,2015-Q4_avg,2016-Q1_avg,2016-Q2_avg,2016-Q3_avg,2016-Q4_avg,2017-Q1_avg,2017-Q2_avg,2017-Q3_avg,2017-Q4_avg,2018-Q1_avg,2018-Q2_avg,2018-Q3_avg,2018-Q4_avg,2019-Q1_avg,2019-Q2_avg,2019-Q3_avg,2019-Q4_avg,2020-Q1_avg,2020-Q2_avg,2020-Q3_avg,2020-Q4_avg,2021-Q1_avg,2021-Q2_avg,2021-Q3_avg,2021-Q4_avg,2022-Q1_avg,2022-Q2_avg,2022-Q3_avg,2022-Q4_avg,2023-Q1_avg,2023-Q2_avg,2023-Q3_avg,2023-Q4_avg,2024-Q1_avg,Latitude,Longitude,Latitude_rad,Longitude_rad
0,394913,1,"New York, NY",msa,NY,1.7738911836148568,1.7942015905462807,1.8511050367525688,1.9360938944395385,2.02173190583572,2.092774346238076,2.1571587581933267,2.2358485532618833,2.334013018722496,2.4341016626058,2.5141461318631055,2.6086901533812648,2.728340324991942,2.8365088384755133,2.9338941279970956,3.0184906131200075,3.068547581080246,3.1064296026061653,3.120601336751384,3.1349823366259844,3.158933219195661,3.1656728915510546,3.1610208606941548,3.156882593943015,3.1672329979108507,3.193735984619318,3.2072532277475907,3.22321280709353,3.2210066019785764,3.2108765474497942,3.223562065448528,3.2363013006471926,3.2666456205960137,3.3270229710616084,3.3904787446498332,3.4433926655857228,3.4889541828670407,3.499894761942025,3.5105150457778165,3.521399157888053,3.5349889034362563,3.5387654486801394,3.5338349114329635,3.584148908049465,3.629087638163647,3.6510718572685583,3.6895074961066445,3.6935191527163838,3.6785495838109727,3.6465330146545085,3.6369312418942323,3.581929678672185,3.485905858986912,3.402324832978793,3.333044980864749,3.255828116582179,3.203547725314048,3.175406570751727,3.186306510513534,3.1722718051788634,3.1350140100291055,3.0672641377131495,3.0091363717039425,2.977000853628161,2.962464292785504,2.9256656506899112,2.895914329542048,2.8932095994556923,2.8749681256313186,2.8588372234974613,2.8419432598754186,2.8257795215055643,2.801660225105029,2.7566403535790087,2.712059994361837,2.6952413580829835,2.676226828617561,2.684088783484615,2.709971330228007,2.7011945644677375,2.6659283301983185,2.6506597842597883,2.6459354468647094,2.6059471210245078,2.51253492568013,2.450126696389545,2.3486954981455654,2.23024651190498,2.172294392141904,2.07876843643922,1.9745391513397215,1.9976089862166324,2.04531040501936,2.0815114918107516,2.1071049524854946,2.1025230322327304,2.1035877061156456,2.1276487735210967,40.7127281,-74.0060152,0.7105711528142152,-1.2916486315209696
1,753899,2,"Los Angeles, CA",msa,CA,1.8984334727309449,1.918567028805002,1.9890545778535849,2.0775069658639853,2.139407420849574,2.172233678004118,2.233858378120827,2.313768260764525,2.390188846779554,2.4581179111075357,2.5742693321196968,2.741299608969374,2.9048249104468247,3.0243523761860756,3.1537559201141847,3.3157950305430153,3.4753540959843865,3.637877278157703,3.8798008200115777,4.098147361483406,4.19806625287661,4.224101154164946,4.261022255772369,4.302540028699516,4.381241018302576,4.434505190876934,4.47073202932861,4.499127217531873,4.5232981539567065,4.560087540002531,4.537985441687921,4.459310212860035,4.351120493589106,4.250558233091302,4.016176987544343,3.778520954869516,3.6517384271141173,3.523221626790404,3.516453336808002,3.527648718591512,3.637283460647791,3.7356768642871514,3.7895409826064155,3.7718401873582144,3.7108718140788484,3.7368431000739335,3.7365576516492545,3.711356047785122,3.6528992001703227,3.627919110408173,3.52584479721542,3.5559430776752743,3.7438857932572547,3.854848796410941,3.8882571249225912,4.027388843602815,4.197192992893965,4.228003096198866,4.182827450033905,4.201685612853564,4.28898596621208,4.290992744268614,4.204664074419532,4.098118604037328,3.8640133546196824,3.8450294933187084,4.037430984552441,4.002136037318885,3.8318753065775004,3.936045572590656,4.101058770051621,4.072462081316669,4.051289099932436,4.109533536183672,4.136978169855065,4.153541377459908,4.252669255041235,4.179993294442212,4.0325449367929656,4.031822823603869,4.131078665685402,4.127764353679944,4.056645273583226,4.046533918434808,4.1020544064326,4.0307830049367395,3.861112409400819,3.791630205788447,3.786156703232431,3.7529077514907483,3.6564956898519085,3.6500752336421662,3.704285916693945,3.6590964669292343,3.607354038715381,3.6938601957293735,3.815800211425498,3.8412809941408304,34.0536909,-118.242766,0.594349028661431,-2.0637255833652053
2,394463,3,"Chicago, IL",msa,IL,0.5585038654728413,0.5602183171837352,0.5757434136916332,0.6097519089765037,0.6634797691687087,0.6837509553600513,0.7031306568233453,0.7372140085813969,0.7876565776600097,0.8125476768131933,0.8353751785894078,0.8644346913455689,0.9018815404060735,0.9158408195431725,0.9296386842173296,0.9390652250541129,0.9585924729156452,0.9603905224045584,0.9543944480571692,0.9465804529283925,0.9432831658530978,0.9336115220450295,0.920575447891655,0.908086501371591,0.9076064736887136,0.9062868820425563,0.908912672661919,0.9121229475374087,0.9235253702200173,0.9467360315286074,0.9599326457822313,0.9667438128683857,0.9687582407465765,0.9685189623591827,0.9746411377603589,0.9762961888080718,0.9431708533681629,0.8751019350976629,0.8451219766090153,0.830423074570935,0.7930987239955528,0.7661057737829259,0.7562928719849705,0.728875907285755,0.6789275995038495,0.6291590514231532,0.6095725385892965,0.5923607286556031,0.5425212684290819,0.48702418989163837,0.4399506655000216,0.4126637508339092,0.3813684553089772,0.37304734102187187,0.3967433010766661,0.4146162746943431,0.446437150199591,0.4795129611542809,0.49538028272937407,0.5024945619917887,0.5034188336930043,0.4934279270600255,0.4814000419175276,0.4704689010762765,0.46568097616803616,0.46881034030986096,0.4714740752079649,0.47061013283202824,0.4707857845738977,0.4775108361267438,0.480573429537995,0.4634307028805127,0.4570542705582072,0.45908662391809024,0.4509873165880886,0.4243774642553992,0.40717775615141055,0.40957349458853104,0.4068367235047096,0.3856184720223531,0.3599642004698225,0.35244393487886566,0.34119391711380653,0.313597488174758,0.28773692381512145,0.278389556150139,0.25649829390600193,0.21957721186531626,0.18782410681547573,0.1669465411093343,0.15330502174571517,0.1401840295363547,0.14292761045532307,0.15334548709214074,0.1654341884473277,0.17996300185082026,0.19127258680851203,0.19717318709230802,41.8755616,-87.6244212,0.7308664260417047,-1.5293346550943208
3,394514,4,"Dallas, TX",msa,TX,0.11214653856741254,0.1111679588336489,0.10806563231021925,0.1053498363769817,0.11008696846688594,0.0977177463295404,0.07391195580776584,0.06359147375051022,0.05649995752055222,0.050355762204505536,0.05699812794910405,0.06843926425372268,0.07152081465995717,0.06616982586708997,0.056333686449386335,0.04270847498106296,0.02753283886760033,0.025222748861310273,0.07063712525353853,0.05868810144947168,0.04050105916306601,0.024827854471592213,0.002923526698618195,-0.016827427255771642,-0.039481008163165125,-0.05917050902766747,-0.064840068939855,-0.0646014208602689,-0.0568237494141755,-0.0589091844769936,-0.06155599476381179,-0.04431759937528112,-0.024134553636583206,-0.02734761767266329,-0.03777705211731009,-0.026182871259084084,-0.027300776137889133,-0.016872734519744505,0.015383244546501017,0.04655026875148203,0.07403805286159539,0.0889522477637487,0.09246269654567424,0.08815450968519783,0.07626892121687756,0.07935252430071739,0.07902396375249461,0.0831845245061733,0.09069700062666301,0.09129289749229552,0.10177673609511506,0.11383829320729615,0.12971861199689116,0.14538686378841337,0.15455373005657025,0.16392030532349985,0.17654017275574527,0.20126760865927487,0.21353705157005085,0.23081793686574154,0.25396824827492476,0.28241092992087413,0.30451954248542923,0.3309296095193516,0.35979853597038153,0.3921960726839489,0.4295534606577316,0.4647716179550711,0.49654940755888105,0.5213703600761073,0.5459885152345507,0.5609758555325166,0.5719496358089338,0.5853004659597792,0.5877036269456394,0.5822811519747098,0.5734366329065469,0.5752290652636498,0.5649524428312707,0.5491014734090981,0.5411073868854583,0.5411933896712798,0.5280042403025788,0.5160859499005227,0.4995820911345113,0.4974651964088578,0.5033564424016224,0.5137154273535677,0.5375980608801034,0.5756096948797331,0.6182891847015027,0.6570747449353886,0.6670385342574248,0.6549679699557944,0.6306239216564669,0.6071368149284397,0.590177101428536,0.5854842564544158,32.7762719,-96.7968559,0.5720538611838976,-1.689423841033499
4,394692,5,"Houston, TX",msa,TX,0.03615336934029054,0.03331506417037917,0.02493113130365786,0.019768596411546394,0.021828835595682234,0.012709940892390297,-0.013932796765131195,-0.02603077515640449,-0.03406900384061593,-0.03899971692084979,-0.029565294408696534,-0.01829906471962463,-0.012852896463660219,-0.015164380746277403,-0.01981268566820331,-0.028124321448461886,-0.04013327355661216,-0.03758864444000929,-0.012744645994222611,-0.00998687810788838,-0.010641790657067938,-0.01293293119282134,-0.028725503121544982,-0.0540871634473209,-0.07996995960212164,-0.09744209197707794,-0.10680620403010035,-0.10240145404112305,-0.08840328452828003,-0.07891052583838859,-0.0755778336144631,-0.05679576501926509,-0.03788854366982723,-0.02931405392604109,-0.020719011478898226,-0.008423788939406505,-0.0059050555366534675,-0.00509902001892684,0.025469706740084426,0.06970437889872265,0.09130585543817313,0.10606239173943499,0.1209975794533822,0.10882802908149695,0.09722736382149358,0.0995438860730091,0.09524364763585173,0.10068439264260733,0.09884203172223249,0.09308619460622623,0.08448233720354699,0.0780491904175724,0.07664976735711287,0.07738836348401383,0.09231200014777394,0.11454557618786985,0.14045277923271074,0.17505785143049418,0.20571292103083672,0.23865714845160138,0.27809811421794,0.3169983997033457,0.3406442760458075,0.3513906205127358,0.35214379218406894,0.355023746720795,0.3568821310120472,0.3570894392065671,0.3556464955220882,0.3456029625497977,0.3356847528855362,0.3233021851553531,0.3112122499955656,0.29882265102017885,0.28648009281901377,0.2830270705265579,0.2820301652848171,0.2834835759785452,0.2756480680961596,0.2660935047853685,0.2597811388669901,0.2519222948057992,0.2347852270972616,0.2224635451278097,0.19908946742721914,0.1876616262225719,0.1779756510181118,0.17631163884394907,0.18928633736688932,0.20308630708722578,0.21484015976485032,0.23946229958907356,0.25914331055103346,0.2521600804784793,0.2297237547722191,0.21388941063519398,0.2017375068567812,0.19746242963823546,29.7589382,-95.3676974,0.5193914534875148,-1.6644803196756357
5,395209,6,"Washington, DC",msa,VA,1.0967018085737565,1.0977793373407359,1.1116442305862881,1.1526786142187475,1.201307817414102,1.2439816980943166,1.2966060708325662,1.3777193807872892,1.45941972869505,1.5337756468856343,1.615761330909106,1.7260383393071654,1.8221586191575692,1.889036492271599,1.9671123236100572,2.0554611522608357,2.1305401093192273,2.1885240047850183,2.2728812269220744,2.4071990844234037,2.511170940210702,2.5802012541026498,2.6693226716349483,2.7686821499749312,2.8228926211756504,2.853593596472586,2.874026666616252,2.865502198977652,2.824773803644161,2.8048220641719155,2.791604491265201,2.7605463045232534,2.7216117988986905,2.6739908324834825,2.6036386411049723,2.520880779060651,2.4567547679424964,2.405186345217617,2.381808122155763,2.4074312616488736,2.4309533514297508,2.4840971232639855,2.531070739378933,2.555204048775965,2.5721151607082278,2.6185918657315614,2.6845055147797914,2.7065459944024637,2.7154655927258937,2.7444006070943776,2.7898996933044478,2.8181322385091563,2.8422750004325867,2.8387287073068097,2.827755989673185,2.7951192355170216,2.7806873932690017,2.7742253894265945,2.7556047261301715,2.720873684392876,2.679409632332277,2.6235883040099925,2.565484053106925,2.505723572777139,2.45691132773306,2.413911523722102,2.364755739585298,2.336442932004066,2.3248968465160793,2.3071944336552397,2.2644947975109204,2.213394123721311,2.187159709832932,2.1563612906542446,2.1071331977313297,2.0684145997338512,2.0510844731410165,2.059241459567292,2.0803387865291443,2.071218808431293,2.0594832030130945,2.0613873810049665,2.0618233248422717,2.0573958293172137,2.023363684503293,1.9734121683909294,1.9104755146060286,1.8069975340118805,1.7200182976381104,1.6451142836744312,1.5814737299279615,1.5551895913375713,1.572239239558713,1.6067776397901112,1.6228003321169762,1.6177505633425389,1.6038374427166282,1.6032992610274939,38.8950368,-77.0365427,0.6788464548443592,-1.3445413144682024
6,394974,7,"Philadelphia, PA",msa,PA,0.007385592078894757,0.011515509017177628,0.019786059532201535,0.032831092215266644,0.04782197219791807,0.05733948097380713,0.07196358714551135,0.09530158594273277,0.12564248315510493,0.15184558973192808,0.1822339826329386,0.22635786949125355,0.2814919712514057,0.3250951377954912,0.3656705679110576,0.42114468431331087,0.4698143119309436,0.5003564292837143,0.5291273810781008,0.580205199362949,0.617891016842422,0.6410510374616268,0.6561629801021484,0.6916183305284468,0.7202479107479784,0.7372395160233403,0.754252767794479,0.7795101473064152,0.7916100583891154,0.7950783648053648,0.8140220116745995,0.84028317046715,0.8541861324475541,0.8743624884983195,0.9157646574536866,0.9351552040212797,0.94063462147091,0.9506363350217925,0.9863551645763761,1.0088242824612512,1.0269222992416844,1.0411543045832046,1.0493494809481876,1.0562591989553958,1.0336486320375393,1.0243448588885407,1.0231292274118875,0.9982943492093453,0.9756093789875337,0.9545133566614545,0.9362262984409442,0.8942647035478044,0.8447540956304579,0.8143201039958985,0.7899242426052326,0.7504046678028664,0.7241362079294514,0.714085513470625,0.6940995764353591,0.677194588427739,0.6529340673238383,0.6335138256933752,0.615944833268483,0.6018966142499862,0.5844975542384697,0.5685407912138798,0.5590482593612299,0.5628270695294536,0.5653908590266788,0.5535067424782695,0.5432882020995018,0.5351048530172724,0.5261733563085803,0.5193152179797639,0.5023960175028457,0.4803960671460268,0.4746240889628777,0.47959886927486783,0.48084426273536796,0.4772267648701463,0.47213687139600063,0.47790198666231204,0.48955790221175877,0.48244115084746947,0.47119117536974375,0.4730642944568282,0.45199672591345974,0.40950946472404687,0.3648977932276263,0.34150443829249283,0.3317961238101572,0.3362150323272836,0.3592388718074235,0.3844003550786106,0.4040043790271882,0.4205134785172228,0.43495600704226783,0.4462464365904175,39.9527237,-75.1635262,0.6973065737045713,-1.3118510095990221
7,394856,8,"Miami, FL",msa,FL,-0.13373126216057687,-0.12727747428315891,-0.10973419033126705,-0.08910986023175309,-0.06639337861600768,-0.043046028325455864,-0.004788221228299509,0.05397662912657006,0.12407041951509483,0.18077616518706707,0.230824273249246,0.2873500248626742,0.34364682464765295,0.40477946711333174,0.4721038389874222,0.5330216347185032,0.5887176412064746,0.6395712526853966,0.6917490900462574,0.7644090586062732,0.8408474368989662,0.9151581194145344,1.0039979905295173,1.121111703090618,1.2200155007086493,1.2946115087028756,1.386572361674435,1.4618771801114574,1.4934701299546143,1.4990540841602782,1.452024601394288,1.378762616211546,1.2943953515821613,1.182993896281371,1.0559104889027902,0.9213444085496558,0.7518561351523253,0.6060313132573174,0.48334511236294714,0.39135185149723056,0.3395453218339683,0.31280798718489994,0.2994980200351653,0.2626225739755558,0.22663418446569733,0.20139600029477847,0.18760936760521313,0.16717572121118218,0.1695253872868316,0.18172185369824526,0.1781136736485744,0.1976478938250377,0.23482709943161612,0.30667352768375505,0.3832975339779693,0.445149142660612,0.5047110164859265,0.5636637318792138,0.616075371509756,0.6615413987697085,0.7019157562179088,0.7353831279256435,0.7554568248401139,0.7770547994237543,0.7986377843336266,0.8108849026447895,0.8367497013005813,0.8696184047614453,0.8940980505047859,0.893394655331421,0.9033310785698071,0.9124792842207924,0.9217560259787034,0.9227357997279234,0.9061985775725319,0.906685081445751,0.9155917146463701,0.9300464190950466,0.9160963158020898,0.9001518658509753,0.9010997615772974,0.9148355838319039,0.9018459911713479,0.8838028718205435,0.8554103456549634,0.8359527505953201,0.8091835132820198,0.8128405477545979,0.8426932396846781,0.8773468948568367,0.9253505180897517,1.0106907347494998,1.0866451069664256,1.134686425153403,1.1525843572654995,1.1652693747234586,1.188098657426727,1.212845435661883,25.7741728,-80.19362,0.44984417733796594,-1.399642708093175
8,394347,9,"Atlanta, GA",msa,GA,0.4502005484855126,0.45681470565644394,0.4797246670873303,0.5114243975005477,0.5426314392310435,0.5637010893199342,0.576480895060547,0.5921162224897119,0.6084978717506369,0.6219379885759901,0.6278050050828523,0.6246068718098667,0.6179780871168622,0.6061277512492633,0.5912092147664084,0.574050605899852,0.5535241519524895,0.531032432959514,0.502985842358137,0.46904053556273684,0.4397462095609751,0.4119491353200473,0.38344303720250417,0.3575216870822094,0.3355900995380061,0.3231927675017021,0.3135856309427995,0.31758540359376336,0.3272094569945059,0.33824362236770367,0.3517117422953468,0.36735307728905836,0.3694682454850771,0.35959063533210617,0.3522732178588665,0.3503449704533175,0.3260082824513022,0.2604646317846445,0.20484062608264253,0.17525303265721318,0.15564914613641168,0.13751563005479533,0.1301588534580968,0.09784611794587621,0.03785241236832341,-0.007541560033885838,-0.0590645724708199,-0.11445113247789411,-0.1249937656806459,-0.14474658640217952,-0.1453423905125785,-0.1362916899420287,-0.12491891434048134,-0.09887071502874943,-0.041458937401605424,0.023655656705770314,0.07480264261343428,0.12422707018686649,0.16137760026591996,0.1823107123854273,0.2014262799640617,0.21574133636789114,0.22391901934978545,0.23284691388275913,0.24261335864769773,0.2591435367357467,0.27894628473516203,0.2891745127719006,0.30286603763070763,0.32061416083076155,0.33330847732669305,0.3406744207587063,0.3507894206593452,0.3714709873752907,0.3785953460840139,0.3869316632866665,0.40491208612974305,0.42526223973683636,0.4281569743357929,0.4252525208456069,0.4258317660950009,0.43543161552900417,0.4316371399718659,0.4286500220270344,0.4268619794982256,0.43922355204623825,0.44889973064725835,0.46213377309984077,0.5019537025216723,0.5461072466870599,0.5679684945163517,0.5942294374642944,0.6121330688273263,0.6133402950039457,0.6073580804490719,0.6016114849584713,0.6039776900700862,0.6082576797643745,33.7489924,-84.3902644,0.5890310366105431,-1.4728879704085571
9,394404,10,"Boston, MA",msa,MA,1.7085437699394244,1.7279279642906038,1.7810827665599682,1.884445953629019,2.0264073180159006,2.1470857075394285,2.242852187034984,2.3537433643199797,2.4836813941187263,2.5813687823019134,2.648989044577418,2.718241132675351,2.8320408474012364,2.9242369785057325,2.9938164835676324,3.010135015313123,3.0067676254107334,3.011550250053241,2.990867370043826,2.9336343007506094,2.89447011782084,2.849304093401681,2.792306501548014,2.6774283342556,2.57427330764404,2.4795170951849834,2.3895374758159176,2.305457185311536,2.2380410323964868,2.2092273523957084,2.199925003678741,2.201661558552557,2.207058390576037,2.220045120867973,2.254984601602443,2.3019109246766782,2.326582879303529,2.346983876456362,2.384147999646617,2.459588549188918,2.5203479836986182,2.5792257267881693,2.619875915868045,2.6499457320934945,2.6647509901810813,2.696508164270792,2.715783460668931,2.7335796395481546,2.7125126957382304,2.6918803924881285,2.7027382039267693,2.711383658735149,2.6959634663264014,2.700912446442352,2.67663200856987,2.643259595410454,2.6405072083007144,2.6584735864682196,2.6573646365850205,2.648070791816257,2.6228412066508575,2.624981953077738,2.6175212007287665,2.597759385005805,2.596981432211668,2.5973856357240024,2.6039798649911083,2.6168855451160624,2.6378874114330015,2.6382951898489724,2.6335364675037756,2.63723489153674,2.627045474358755,2.605920976487144,2.5910641093472426,2.582809954056856,2.5555088171856677,2.5347437679789224,2.54349924539889,2.5295910530777315,2.5044716040062904,2.4988295879705156,2.5090516663889915,2.5152215302322345,2.492468549010568,2.455298963847809,2.388290025261735,2.2738230519452087,2.165419032756438,2.093532227246416,2.0551778574517043,2.0619820399340902,2.083328201379474,2.120504710918557,2.1673235090625553,2.2099319157738444,2.243028522156777,2.2630969257425355,42.3554334,-71.060511,0.7392417689391765,-1.2402398850996483
