RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-Q1_avg,2000-Q2_avg,2000-Q3_avg,2000-Q4_avg,2001-Q1_avg,2001-Q2_avg,2001-Q3_avg,2001-Q4_avg,2002-Q1_avg,2002-Q2_avg,2002-Q3_avg,2002-Q4_avg,2003-Q1_avg,2003-Q2_avg,2003-Q3_avg,2003-Q4_avg,2004-Q1_avg,2004-Q2_avg,2004-Q3_avg,2004-Q4_avg,2005-Q1_avg,2005-Q2_avg,2005-Q3_avg,2005-Q4_avg,2006-Q1_avg,2006-Q2_avg,2006-Q3_avg,2006-Q4_avg,2007-Q1_avg,2007-Q2_avg,2007-Q3_avg,2007-Q4_avg,2008-Q1_avg,2008-Q2_avg,2008-Q3_avg,2008-Q4_avg,2009-Q1_avg,2009-Q2_avg,2009-Q3_avg,2009-Q4_avg,2010-Q1_avg,2010-Q2_avg,2010-Q3_avg,2010-Q4_avg,2011-Q1_avg,2011-Q2_avg,2011-Q3_avg,2011-Q4_avg,2012-Q1_avg,2012-Q2_avg,2012-Q3_avg,2012-Q4_avg,2013-Q1_avg,2013-Q2_avg,2013-Q3_avg,2013-Q4_avg,2014-Q1_avg,2014-Q2_avg,2014-Q3_avg,2014-Q4_avg,2015-Q1_avg,2015-Q2_avg,2015-Q3_avg,2015-Q4_avg,2016-Q1_avg,2016-Q2_avg,2016-Q3_avg,2016-Q4_avg,2017-Q1_avg,2017-Q2_avg,2017-Q3_avg,2017-Q4_avg,2018-Q1_avg,2018-Q2_avg,2018-Q3_avg,2018-Q4_avg,2019-Q1_avg,2019-Q2_avg,2019-Q3_avg,2019-Q4_avg,2020-Q1_avg,2020-Q2_avg,2020-Q3_avg,2020-Q4_avg,2021-Q1_avg,2021-Q2_avg,2021-Q3_avg,2021-Q4_avg,2022-Q1_avg,2022-Q2_avg,2022-Q3_avg,2022-Q4_avg,2023-Q1_avg,2023-Q2_avg,2023-Q3_avg,2023-Q4_avg,2024-Q1_avg,Latitude,Longitude
394378,205,"Bellingham, WA",msa,WA,142418,142418.0,142418.0,142418.0,142418.0,143115.33333333334,144875.0,144853.66666666666,145349.33333333334,146819.66666666666,149242.33333333334,152039.33333333334,155134.33333333334,158756.66666666666,164046.0,170485.0,177561.66666666666,182485.66666666663,191113.0,203248.66666666663,217566.0,227803.66666666663,238963.3333333333,249777.0,261582.3333333333,272024.3333333333,282153.3333333333,286763.6666666667,288731.0,289821.6666666667,289301.3333333333,289485.6666666667,289917.3333333333,290844.3333333333,291440.3333333333,286473.3333333333,279962.3333333333,274975.6666666667,268825.3333333333,264872.0,261952.0,260789.3333333333,260700.0,259340.66666666663,255944.3333333333,253950.66666666663,251488.0,245529.0,240639.66666666663,237721.3333333333,237211.3333333333,237772.3333333333,237501.66666666663,239858.66666666663,244188.3333333333,248728.0,250608.66666666663,252132.3333333333,255446.3333333333,257984.66666666663,258490.0,261944.3333333333,267450.6666666667,272548.6666666667,277857.0,285223.6666666667,291382.0,297728.6666666667,303923.3333333333,311998.3333333333,320733.6666666667,330264.0,339100.0,345963.3333333333,356757.6666666667,367705.3333333333,372408.6666666667,377275.6666666667,382981.0,389228.3333333333,396275.3333333333,406558.0,416065.3333333333,422516.3333333333,441848.0,463499.6666666667,493905.3333333333,518638.3333333333,529050.6666666666,550640.0,583297.3333333334,583908.6666666666,565700.0,555715.6666666666,558595.3333333334,564260.6666666666,567089.3333333334,566554.0,48.7544012,-122.478836
394429,206,"Burlington, VT",msa,VT,134632,135230.0,137296.0,140038.33333333334,143353.33333333334,146596.66666666666,150184.66666666666,153363.33333333334,156842.33333333334,161316.33333333334,165938.66666666666,169842.33333333334,172719.0,176116.0,179331.0,182586.0,186289.3333333333,190593.66666666663,195830.0,202674.3333333333,209326.3333333333,215130.0,222684.0,230374.3333333333,237469.0,241289.0,245985.66666666663,249478.3333333333,250803.3333333333,251918.3333333333,251584.3333333333,251742.66666666663,251676.0,252726.66666666663,250805.3333333333,245361.0,242659.3333333333,241965.3333333333,243676.66666666663,242871.3333333333,239119.0,237121.66666666663,237466.3333333333,239025.66666666663,241944.0,242946.0,243388.66666666663,241673.0,240795.66666666663,241852.3333333333,243210.0,244678.3333333333,246945.66666666663,250108.66666666663,252903.66666666663,254614.3333333333,257092.0,258453.0,260465.0,263048.6666666667,264307.6666666667,266617.3333333333,267771.3333333333,269106.6666666667,270502.6666666667,271563.3333333333,271763.0,274169.6666666667,276209.6666666667,280764.0,285178.3333333333,287603.3333333333,289921.6666666667,293815.0,296660.3333333333,299725.0,302064.6666666667,302972.3333333333,304855.0,306970.6666666667,310550.0,316655.6666666667,321066.3333333333,326897.6666666667,338115.0,349620.0,362947.0,376963.3333333333,381428.0,393970.0,414200.0,423536.3333333333,422425.6666666667,426392.6666666667,437897.6666666667,445081.3333333333,447071.0,446487.0,44.4761601,-73.212906
395030,207,"Rochester, MN",msa,MN,120288,120894.0,123389.33333333331,127391.0,131142.66666666666,134635.66666666666,137833.0,139820.0,141356.66666666666,142973.33333333334,143878.0,145148.0,147153.0,147564.33333333334,146498.66666666666,148347.33333333334,149907.66666666666,150911.0,152492.33333333334,154266.66666666666,155809.66666666666,156985.0,158343.66666666666,159536.0,160706.66666666666,161642.0,162720.33333333334,162826.0,163210.66666666666,163458.0,163152.33333333334,162250.33333333334,161943.33333333334,161843.33333333334,160635.33333333334,158637.0,157784.33333333334,156994.66666666666,155181.0,152354.33333333334,151410.33333333334,153846.0,155434.66666666666,151609.33333333334,146493.33333333334,142754.0,141246.0,141850.33333333334,142945.33333333334,143627.66666666666,148496.66666666666,152970.0,155395.0,156265.33333333334,158019.0,161054.0,163056.33333333334,163142.0,164061.33333333334,166080.33333333334,166791.33333333334,167172.33333333334,168872.33333333334,172239.0,175872.66666666666,178641.0,181849.3333333333,185928.0,189780.0,193120.66666666663,197788.0,201971.0,205342.3333333333,209183.3333333333,212096.0,215015.3333333333,217751.0,220307.66666666663,223510.3333333333,225505.66666666663,227652.3333333333,230967.3333333333,234033.66666666663,236613.66666666663,244910.66666666663,253411.0,262572.3333333333,271982.6666666667,274558.6666666667,283226.3333333333,296534.0,298919.0,294556.3333333333,293226.6666666667,296464.0,300440.6666666667,301138.0,301222.0,44.0234387,-92.4630182
753895,208,"Lafayette, IN",msa,IN,102446,102738.0,103588.66666666669,104129.0,105433.33333333331,110257.33333333331,114756.0,116306.66666666669,117418.33333333331,118014.0,118125.0,117913.66666666669,118507.0,119121.33333333331,119770.66666666669,120294.66666666669,120901.66666666669,121492.66666666669,122063.0,121493.66666666669,122507.0,123189.66666666669,122416.0,122387.33333333331,122907.0,122719.33333333331,123080.33333333331,123440.33333333331,124525.66666666669,124672.0,124464.33333333331,124847.66666666669,124700.0,123930.33333333331,123029.33333333331,122593.0,120996.66666666669,119997.33333333331,120811.0,121820.0,122042.0,122105.0,121670.0,120862.33333333331,119448.0,118589.66666666669,118433.33333333331,117418.33333333331,117045.66666666669,116447.0,117576.66666666669,118310.0,119158.33333333331,119436.66666666669,120204.33333333331,120872.66666666669,121843.0,122879.66666666669,123895.0,125122.66666666669,125730.0,126480.33333333331,127805.33333333331,129261.33333333331,130788.0,132384.66666666666,134582.66666666666,136242.0,138719.33333333334,140701.66666666666,142865.66666666666,145751.0,148103.66666666666,150112.0,152614.0,154684.66666666666,156448.33333333334,159157.66666666666,162808.66666666666,165616.66666666666,168377.33333333334,172605.0,176391.66666666666,178646.33333333334,184126.66666666663,190326.3333333333,198293.3333333333,207011.0,211946.3333333333,218948.3333333333,227773.66666666663,230436.3333333333,228023.3333333333,227961.3333333333,233051.0,240175.0,243629.3333333333,245886.0,40.4191229,-86.8919011
394454,209,"Champaign, IL",msa,IL,101173,101173.0,101173.0,101173.0,101578.66666666669,101852.0,103462.66666666669,104918.33333333331,106018.66666666669,107255.0,109191.0,111415.0,113590.33333333331,112003.66666666669,111309.0,114434.0,117850.33333333331,119504.0,122528.33333333331,125790.66666666669,127998.0,130147.66666666669,132534.66666666666,132453.33333333334,133834.33333333334,135817.33333333334,137644.33333333334,139152.0,140079.66666666666,140933.0,141528.66666666666,141439.66666666666,141794.0,141720.0,140933.66666666666,139683.66666666666,137783.66666666666,136832.66666666666,135831.0,135742.0,135739.0,135614.66666666666,136057.0,136590.33333333334,136532.33333333334,135664.0,134852.33333333334,133429.66666666666,132361.0,132131.0,132657.66666666666,133051.33333333334,132789.0,131367.66666666666,132226.66666666666,133265.33333333334,134583.33333333334,134820.66666666666,135535.0,136807.0,136299.66666666666,135705.33333333334,136809.66666666666,138856.66666666666,139703.0,140504.0,141458.0,142343.33333333334,142850.66666666666,144428.0,145441.33333333334,145269.33333333334,146075.0,147114.0,147246.66666666666,148045.33333333334,147908.0,150102.33333333334,153057.66666666666,152718.33333333334,151757.33333333334,152199.33333333334,152437.0,152951.66666666666,156403.33333333334,159404.33333333334,163140.0,168247.33333333334,171302.66666666666,176214.66666666666,181870.66666666663,183584.66666666663,182740.0,182697.66666666663,184896.3333333333,189050.0,191564.66666666663,191995.0,40.1164841,-88.2430932
394848,210,"Medford, OR",msa,OR,146445,146741.0,149207.66666666666,152715.0,155843.0,158827.33333333334,161734.66666666666,165003.33333333334,168420.0,170812.66666666666,173064.0,176309.66666666666,181280.0,184424.3333333333,188788.3333333333,195469.66666666663,204536.0,212368.66666666663,220910.0,232982.0,243562.0,253959.66666666663,269190.3333333333,283469.3333333333,297543.0,306508.6666666667,315571.3333333333,321003.3333333333,319019.0,315401.6666666667,311327.3333333333,305116.6666666667,295465.3333333333,286408.0,276950.6666666667,265602.6666666667,254885.3333333333,245546.3333333333,236450.0,230956.3333333333,225080.66666666663,222257.3333333333,217795.0,212764.0,210387.0,207430.0,198276.66666666663,191785.0,188536.0,181353.66666666663,179872.33333333334,180541.3333333333,184433.0,189530.0,195039.3333333333,201940.3333333333,208506.0,214286.3333333333,219512.3333333333,223241.0,226774.3333333333,231474.0,236116.3333333333,240346.3333333333,246053.0,252894.3333333333,258306.0,262515.0,268805.6666666667,276290.0,283088.3333333333,288627.3333333333,292966.6666666667,298330.6666666667,305718.3333333333,310087.6666666667,310434.0,312171.0,314346.3333333333,315512.3333333333,316926.3333333333,322198.6666666667,325888.0,328785.0,341731.6666666667,360324.3333333333,381867.0,396929.3333333333,404105.3333333333,415106.0,430815.6666666667,430156.0,419675.0,411639.3333333333,411354.3333333333,415178.6666666667,413948.3333333333,412507.0,42.3264181,-122.8718605
394459,212,"Charlottesville, VA",msa,VA,156004,156713.0,159193.33333333334,162715.33333333334,166276.0,169819.0,173472.0,177533.66666666666,181090.3333333333,184643.0,189103.0,193798.66666666663,197482.0,200445.66666666663,203954.0,209990.0,217985.3333333333,224463.0,233556.0,244460.0,256480.3333333333,267963.6666666667,278031.3333333333,285926.0,292057.0,296932.3333333333,295651.0,283323.3333333333,283819.6666666667,284982.6666666667,284262.0,282384.0,281824.3333333333,279239.0,275305.6666666667,270698.0,266008.0,263326.0,258780.3333333333,254268.0,249798.0,247007.3333333333,246969.3333333333,246829.0,244496.0,241737.0,238276.0,237353.66666666663,237581.3333333333,235059.0,234202.66666666663,236198.3333333333,237399.0,238394.3333333333,240645.0,242562.3333333333,244484.0,245487.3333333333,247921.3333333333,249053.0,248489.3333333333,248446.0,250278.0,253077.3333333333,256864.66666666663,260551.66666666663,262100.3333333333,264119.6666666667,266687.6666666667,269608.6666666667,273231.0,277016.0,280063.6666666667,283385.0,287486.0,291349.0,293161.6666666667,295733.0,299874.0,301519.6666666667,303605.6666666667,307261.3333333333,310554.6666666667,313965.3333333333,326144.0,337825.0,351243.0,361432.3333333333,362813.6666666667,375050.0,393877.6666666667,400960.3333333333,398375.6666666667,398624.0,402528.0,408705.6666666667,413083.6666666667,414962.0,38.029306,-78.4766781
394763,213,"Lake Charles, LA",msa,LA,182773,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182773.0,182653.0,182420.66666666663,182289.66666666663,184035.3333333333,185350.3333333333,185342.3333333333,186947.3333333333,190036.66666666663,190246.3333333333,191977.3333333333,192898.0,193693.66666666663,195243.0,194442.66666666663,195537.3333333333,196297.66666666663,197024.66666666663,197339.0,199478.66666666663,202830.0,198979.66666666663,195990.0,194842.3333333333,192633.0,192933.0,195872.3333333333,198804.3333333333,196331.3333333333,190117.66666666663,187857.3333333333,184488.0,179970.0,176638.0,30.2305095,-93.2169807
394773,214,"Las Cruces, NM",msa,NM,148052,148052.0,148052.0,148052.0,148052.0,148052.0,148052.0,148052.0,148052.0,148052.0,148211.0,148845.33333333334,150094.33333333334,150948.0,152178.0,154504.0,156850.0,158589.33333333334,161596.0,166646.0,170406.0,174819.66666666666,180196.3333333333,184776.66666666663,190271.66666666663,195403.66666666663,200467.66666666663,205988.0,211672.0,216511.3333333333,220738.0,222293.0,223350.0,223476.3333333333,223509.0,222552.0,218989.0,219198.66666666663,210195.0,197625.66666666663,190734.0,189960.66666666663,191416.3333333333,184589.66666666663,177011.0,173538.0,170863.0,164495.0,163902.66666666666,163143.66666666666,164494.66666666666,165412.33333333334,163950.33333333334,162644.33333333334,162033.66666666666,163224.0,162174.33333333334,160815.66666666666,160070.66666666666,161269.0,159617.0,158118.33333333334,158107.66666666666,160632.66666666666,160882.33333333334,159663.0,159543.33333333334,160911.66666666666,161002.33333333334,159493.33333333334,160177.66666666666,163411.0,163685.0,164273.66666666666,164878.33333333334,167552.66666666666,172582.0,173533.0,171566.33333333334,172815.0,174347.66666666666,178155.66666666666,180394.0,184188.0,191129.0,198250.3333333333,205569.0,214358.0,221370.3333333333,232387.66666666663,245497.66666666663,252103.0,253798.66666666663,257615.0,264931.6666666667,271255.6666666667,273329.3333333333,272394.0,32.3140354,-106.779807
394464,215,"Chico, CA",msa,CA,135231,135231.0,135231.0,135231.0,135231.0,135761.0,138857.66666666666,143902.33333333334,148737.66666666666,153050.33333333334,157661.0,163315.0,169595.33333333334,176312.0,185004.3333333333,196443.3333333333,206610.66666666663,214988.0,223939.0,235128.66666666663,244146.3333333333,252023.66666666663,265861.6666666667,281628.3333333333,293596.3333333333,296888.3333333333,301228.6666666667,299702.6666666667,294781.0,292175.6666666667,287463.6666666667,284049.6666666667,282640.0,276010.6666666667,266978.3333333333,254666.0,241496.66666666663,234080.3333333333,227223.66666666663,217810.66666666663,212117.3333333333,210349.0,208483.0,206774.66666666663,201126.66666666663,198302.3333333333,193655.66666666663,187343.66666666663,181704.66666666663,179752.33333333334,178880.66666666666,180241.66666666663,186564.0,194315.0,200322.0,206979.3333333333,213759.3333333333,219354.0,223502.0,224109.3333333333,227172.66666666663,231940.0,234778.0,237694.66666666663,242389.66666666663,248459.0,251144.0,253741.66666666663,259357.3333333333,265490.6666666667,270183.3333333333,274418.3333333333,280370.3333333333,286400.6666666667,291754.3333333333,294554.6666666667,296545.6666666667,305921.3333333333,322386.3333333333,330475.6666666667,334872.3333333333,336744.0,336397.3333333333,337810.0,352386.0,367319.3333333333,378911.6666666667,388454.0,392788.0,404843.3333333333,419472.6666666667,419262.3333333333,409049.3333333333,396177.3333333333,392438.0,393238.3333333333,388599.6666666667,387007.0,39.7284945,-121.8374777
394681,216,"Hilton Head Island, SC",msa,SC,181948,182494.5,187480.66666666663,193118.66666666663,196475.66666666663,204726.66666666663,213244.3333333333,215890.66666666663,217645.3333333333,217902.66666666663,218207.3333333333,220171.0,221946.66666666663,223476.0,225765.66666666663,229546.0,233563.3333333333,237552.0,242010.0,246225.3333333333,252576.0,261009.3333333333,268783.0,283151.6666666667,298044.0,309044.0,317972.6666666667,334472.6666666667,343347.3333333333,346953.3333333333,345108.3333333333,339292.0,334280.0,327094.6666666667,316853.0,306566.0,297239.6666666667,289437.0,279963.3333333333,271878.3333333333,266839.3333333333,261195.66666666663,258055.0,254499.3333333333,250461.0,245414.66666666663,240312.3333333333,235296.66666666663,230276.66666666663,226874.3333333333,227650.3333333333,229770.3333333333,229680.66666666663,231381.66666666663,234899.66666666663,239551.66666666663,242401.66666666663,243354.0,247466.0,250216.66666666663,251760.0,255176.3333333333,260071.3333333333,264079.0,269788.3333333333,274306.6666666667,277331.0,279060.6666666667,280720.3333333333,282338.3333333333,284669.0,285823.0,287771.3333333333,290268.6666666667,293134.3333333333,295693.0,296974.6666666667,299680.6666666667,303275.6666666667,304934.0,307301.6666666667,310371.6666666667,312058.0,315381.6666666667,326080.0,337339.0,356132.3333333333,378943.6666666667,399673.0,424838.0,453593.3333333333,471300.0,473896.6666666667,476196.3333333333,482741.6666666667,492829.6666666667,500688.6666666667,503610.0,32.1618488,-80.7512616
394346,217,"Athens, GA",msa,GA,124336,124663.0,126158.33333333331,128604.66666666669,131383.0,133918.66666666666,135623.33333333334,137867.66666666666,139973.33333333334,141140.0,142631.0,145389.33333333334,147556.33333333334,148634.66666666666,149631.33333333334,151318.33333333334,153313.66666666666,154933.66666666666,156388.0,158073.33333333334,160817.33333333334,161625.0,162827.33333333334,164429.33333333334,166203.0,168653.0,168500.33333333334,169428.66666666666,170368.0,171525.66666666666,172416.0,172795.66666666666,173032.33333333334,173609.33333333334,174114.66666666666,173747.33333333334,172305.0,170861.33333333334,168768.0,164176.33333333334,159109.0,156223.0,155528.66666666666,155114.33333333334,153803.66666666666,150820.33333333334,147977.0,144488.33333333334,140072.66666666666,135705.33333333334,133106.66666666666,133366.0,134254.66666666666,135648.0,138983.66666666666,140372.33333333334,141438.66666666666,143623.66666666666,146151.66666666666,146859.66666666666,147685.66666666666,148708.0,150033.33333333334,151328.66666666666,153616.0,155773.33333333334,157907.66666666666,159476.66666666666,160934.0,162628.0,166244.66666666666,170032.66666666666,174092.0,176964.33333333334,180817.66666666663,184683.66666666663,189473.66666666663,194379.0,198812.0,201833.66666666663,205932.0,211480.66666666663,216388.3333333333,220959.66666666663,231407.3333333333,242877.66666666663,253958.66666666663,265285.0,274420.3333333333,289384.0,302996.0,307738.6666666667,306118.0,306789.6666666667,312201.0,318826.6666666667,324166.0,326990.0,33.9597677,-83.376398
394765,218,"Lake Havasu City, AZ",msa,AZ,100785,100912.0,101871.33333333331,103104.66666666669,104453.0,105203.0,106460.33333333331,108050.66666666669,110249.66666666669,112128.66666666669,114010.0,117055.0,120812.66666666669,125145.66666666669,130269.33333333331,136669.0,144258.33333333334,151200.0,159192.66666666666,171301.66666666666,183687.3333333333,192730.0,202427.3333333333,214185.66666666663,225294.3333333333,235692.0,245828.66666666663,252239.3333333333,253878.66666666663,252044.0,246816.66666666663,237574.3333333333,228888.3333333333,220440.66666666663,212774.3333333333,199654.66666666663,187945.66666666663,177159.33333333334,165110.33333333334,154991.0,148185.33333333334,145537.66666666666,143476.66666666666,140583.33333333334,136931.33333333334,132855.66666666666,130766.33333333331,129288.66666666669,130277.0,130933.66666666669,131350.33333333334,132724.0,134191.0,138055.33333333334,142543.33333333334,146700.0,149377.33333333334,152559.66666666666,154904.33333333334,156570.0,157780.0,162468.33333333334,167308.33333333334,170036.0,172040.0,176738.66666666666,178989.33333333334,179757.33333333334,181364.3333333333,184097.66666666663,187679.66666666663,191914.66666666663,195864.3333333333,200140.3333333333,205057.0,211221.0,217576.66666666663,223123.3333333333,227589.66666666663,231713.3333333333,236882.66666666663,240964.3333333333,244092.3333333333,252362.0,267199.6666666667,281916.6666666667,303455.3333333333,325302.3333333333,336864.3333333333,347972.6666666667,366158.3333333333,374628.3333333333,364320.0,351794.6666666667,349687.0,352594.0,351574.6666666667,351088.0,34.4775296,-114.3379972
394485,219,"Columbia, MO",msa,MO,146406,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146406.0,146450.66666666666,147306.66666666666,148951.66666666666,149525.33333333334,150336.66666666666,151566.33333333334,152602.0,153216.0,152269.66666666666,151960.0,152087.0,152410.33333333334,153044.66666666666,152558.0,150776.33333333334,150127.66666666666,149729.66666666666,149260.33333333334,149510.33333333334,151171.33333333334,151638.33333333334,150525.66666666666,149812.66666666666,149115.66666666666,148973.0,149251.0,149952.33333333334,151158.0,152069.0,152413.33333333334,153189.0,154782.66666666666,156618.33333333334,157376.66666666666,157324.0,158396.66666666666,159838.33333333334,160578.0,162016.33333333334,163489.66666666666,164788.66666666666,166146.0,167799.66666666666,168564.66666666666,169930.0,172441.0,176487.33333333334,180081.33333333334,181100.66666666663,181460.3333333333,182260.3333333333,183165.3333333333,184256.66666666663,185397.0,186847.66666666663,189458.3333333333,191668.0,194401.3333333333,197272.0,199516.3333333333,203148.3333333333,211365.0,218550.3333333333,227767.0,238735.66666666663,243777.66666666663,252969.3333333333,266268.0,272650.3333333333,271942.3333333333,271265.3333333333,274925.3333333333,280332.0,279875.0,279337.0,38.951883,-92.3337366
395114,220,"Springfield, IL",msa,IL,117464,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117464.0,117535.0,117771.66666666669,118059.66666666669,117622.33333333331,117700.33333333331,118271.66666666669,118464.33333333331,118084.33333333331,118486.0,117439.0,116830.0,116365.0,116489.0,116808.0,117511.66666666669,118669.33333333331,119594.0,119429.66666666669,118669.0,118650.0,119967.0,120024.66666666669,120670.33333333331,121813.33333333331,123516.0,125166.66666666669,125150.33333333331,125091.66666666669,125764.0,126244.66666666669,126028.66666666669,126571.0,128704.33333333331,129785.66666666669,128328.33333333331,127984.0,128578.33333333331,129558.33333333331,129964.33333333331,130195.66666666669,130409.66666666669,130619.66666666669,131730.33333333334,132060.0,131537.66666666666,131607.66666666666,131873.33333333334,131943.0,131716.0,131327.33333333334,132603.33333333334,135357.0,135715.33333333334,136838.33333333334,139152.0,140346.66666666666,140930.66666666666,143263.33333333334,142928.66666666666,144190.0,147291.33333333334,147695.33333333334,151325.0,154678.33333333334,154353.0,155138.0,157012.66666666666,159679.0,163659.33333333334,165635.33333333334,165702.0,39.7990175,-89.6439575
394691,221,"Houma, LA",msa,LA,150020,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150020.0,150016.33333333334,150678.33333333334,151772.33333333334,151048.66666666666,150131.33333333334,150651.0,151217.66666666666,150436.33333333334,149442.66666666666,150655.33333333334,151928.66666666666,152083.0,152203.0,152058.33333333334,150759.66666666666,149479.0,151835.33333333334,159327.0,165507.33333333334,167088.0,162963.33333333334,160742.33333333334,161118.33333333334,164265.0,170589.33333333334,172198.33333333334,174004.66666666666,178285.33333333334,177929.33333333334,176629.33333333334,174848.66666666666,175646.66666666666,174960.33333333334,171659.66666666666,169425.33333333334,167930.33333333334,166947.33333333334,167389.33333333334,166107.33333333334,165923.0,166063.33333333334,168823.33333333334,173284.66666666666,177252.33333333334,181059.0,182386.3333333333,185299.0,188502.3333333333,184349.66666666663,182388.3333333333,182024.0,181420.0,181050.3333333333,179553.33333333334,175490.0,168251.66666666666,165465.0,167547.66666666666,168706.0,170392.0,170414.0,29.5957696,-90.7195348
394872,222,"Monroe, LA",msa,LA,68895,69071.0,69442.0,70034.33333333333,70785.66666666667,71912.33333333333,73006.0,73950.33333333333,74605.0,75092.33333333333,75722.66666666667,76832.0,78054.0,79025.33333333333,79881.0,80737.0,81841.33333333333,82828.66666666667,84066.0,85344.33333333333,86454.0,87333.66666666667,87577.66666666667,88202.33333333333,89768.33333333333,91346.33333333331,92776.33333333331,93281.33333333331,93664.33333333331,93792.0,94247.0,94312.0,94261.66666666669,94477.66666666669,94370.0,94201.33333333331,94342.66666666669,94183.0,95000.33333333331,95532.0,95809.33333333331,95789.33333333331,96234.0,97404.66666666669,98039.66666666669,98468.0,94503.0,93500.33333333331,94182.0,93021.33333333331,92975.33333333331,94022.66666666669,95140.33333333331,97505.33333333331,100847.66666666669,104282.66666666669,106318.33333333331,105965.0,105006.33333333331,106551.0,109437.66666666669,113383.0,115269.0,115808.0,116629.0,118281.66666666669,120866.33333333331,121182.33333333331,120872.0,120674.0,119739.33333333331,119817.66666666669,120025.66666666669,119996.33333333331,121557.33333333331,121174.66666666669,120866.33333333331,121427.0,122820.66666666669,122957.0,122950.66666666669,123983.0,124267.66666666669,124761.0,128048.66666666669,129049.0,131009.66666666669,132424.0,132983.33333333334,137872.66666666666,143323.0,145843.0,145890.0,143937.0,144176.66666666666,144014.33333333334,143463.66666666666,143202.0,32.5102427,-92.1032411
394565,223,"Elkhart, IN",msa,IN,108209,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108209.0,108361.66666666669,109565.66666666669,111026.33333333331,112540.33333333331,114372.0,116157.0,117471.66666666669,117980.66666666669,118573.0,119015.0,118951.0,119318.66666666669,120365.33333333331,120384.66666666669,118409.66666666669,116072.33333333331,115359.0,114535.33333333331,112721.66666666669,113507.0,109972.0,107790.0,109017.33333333331,106978.33333333331,105869.66666666669,105744.66666666669,104828.0,104161.0,103385.0,104322.0,106141.0,108171.0,108167.66666666669,108422.33333333331,110851.33333333331,113149.66666666669,114248.0,115239.0,116957.0,118107.0,119251.33333333331,120514.0,122786.66666666669,124688.0,126969.33333333331,128759.0,130988.66666666669,133906.33333333334,136171.33333333334,138486.33333333334,140517.0,142417.0,145626.33333333334,149094.0,151159.0,153840.0,157490.33333333334,160151.0,160974.33333333334,162263.0,164937.66666666666,167861.66666666666,170148.33333333334,176015.0,183224.3333333333,192489.0,198925.0,200967.66666666663,209243.66666666663,220841.66666666663,225271.3333333333,224759.0,224105.3333333333,226558.0,230616.0,231375.3333333333,231873.0,41.6012796,-85.8590603
